pais,seniority,salario_usd,ingles_avanzado,modalidad,industria,anios_exp,satisfaccion,skill_python,skill_sql,skill_power_bi,skill_tableau,skill_excel,skill_r,skill_dbt_airflow,skill_cloud_aws_gcp_azure,skill_inteligencia_artificial
Argentina,Semi-Senior,2650,True,Remoto 100%,Fintech,4.6,4.6,1,1,1,1,1,1,0,0,1
Argentina,Junior,700,False,Remoto 100%,Retail,0.7,4.1,1,1,1,1,1,1,1,0,1
Argentina,Senior,4500,True,Híbrido,Fintech,8.7,3.2,1,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,2400,True,Presencial,Salud,5.8,2.5,1,1,1,1,1,1,1,0,1
EEUU,Senior,14150,True,Remoto 100%,Government,9.9,3.5,1,1,1,1,0,0,1,1,1
Argentina,Junior,1150,False,Remoto 100%,Tecnología/SaaS,1.1,4.0,1,1,0,1,1,0,0,0,1
Argentina,Junior,1150,False,Remoto 100%,Telecomunicaciones,0.6,3.4,1,1,0,1,1,0,0,0,1
Argentina,Senior,5900,True,Híbrido,Tecnología/SaaS,9.5,3.9,1,1,0,1,1,0,1,0,1
Argentina,Junior,1300,True,Presencial,Manufactura,0.1,3.7,0,1,1,0,1,1,0,0,1
Argentina,Semi-Senior,2100,True,Remoto 100%,Consultoría,5.1,4.0,1,1,1,1,1,0,0,0,1
Argentina,Junior,850,False,Híbrido,Fintech,0.7,4.5,1,1,1,1,1,0,0,0,0
EEUU,Junior,6150,True,Híbrido,Retail,0.0,5.0,1,1,1,1,1,1,0,1,0
EEUU,Semi-Senior,9350,True,Híbrido,Finance,4.5,3.7,1,1,1,0,1,0,1,1,1
Argentina,Semi-Senior,2150,False,Presencial,Banca,4.6,3.2,1,1,1,0,1,0,0,0,1
Argentina,Senior,6500,True,Presencial,E-commerce,12.9,2.5,1,1,1,1,1,1,1,1,0
EEUU,Junior,4750,True,Remoto 100%,Finance,1.4,4.3,1,1,1,1,1,0,0,1,1
EEUU,Senior,13500,True,Remoto 100%,Fintech,7.4,4.3,1,1,1,1,0,1,1,1,1
EEUU,Junior,5050,True,Híbrido,Fintech,1.9,3.8,1,1,1,0,0,0,0,1,1
EEUU,Semi-Senior,8150,True,Híbrido,Finance,5.1,3.5,1,1,0,1,1,1,0,1,1
Argentina,Junior,1300,True,Remoto 100%,Gobierno,2.2,2.4,0,1,1,0,1,1,1,0,0
Argentina,Junior,950,False,Híbrido,Fintech,1.2,3.3,1,1,0,1,1,0,0,0,1
Argentina,Senior,3900,True,Remoto 100%,Gobierno,14.7,2.0,0,1,0,1,1,0,0,1,1
EEUU,Junior,6050,True,Remoto 100%,Manufacturing,0.2,4.0,0,1,1,0,1,0,1,0,1
Argentina,Senior,2850,False,Híbrido,Manufactura,9.5,4.3,1,1,1,1,0,0,0,1,1
EEUU,Junior,6650,True,Híbrido,Tech/SaaS,0.8,4.0,1,1,0,1,1,0,0,1,0
Argentina,Semi-Senior,1800,False,Remoto 100%,Fintech,3.2,3.0,1,1,0,0,1,0,1,0,1
EEUU,Senior,16000,True,Remoto 100%,Consulting,12.5,3.1,1,1,0,0,1,1,1,0,1
Argentina,Semi-Senior,2050,False,Híbrido,Gobierno,5.7,2.3,1,1,1,0,1,0,0,1,0
EEUU,Senior,12950,True,Remoto 100%,Fintech,12.1,4.3,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,2400,False,Híbrido,Manufactura,2.8,2.9,0,1,1,0,0,1,0,1,0
EEUU,Senior,14250,True,Remoto 100%,Government,7.2,4.0,1,1,1,0,0,0,1,1,1
Argentina,Junior,950,False,Híbrido,Gobierno,1.5,4.0,1,0,1,0,1,1,0,0,1
Argentina,Senior,4650,True,Presencial,Manufactura,9.9,4.5,1,1,1,1,0,0,0,1,1
EEUU,Junior,6350,True,Presencial,Healthcare,0.1,4.5,1,1,0,0,0,0,0,1,1
EEUU,Junior,6600,True,Remoto 100%,Manufacturing,0.4,2.9,1,1,1,0,0,0,1,1,1
Argentina,Semi-Senior,2750,True,Híbrido,Fintech,4.4,5.0,1,0,1,0,1,1,0,0,1
EEUU,Semi-Senior,8300,True,Remoto 100%,Manufacturing,5.0,3.6,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,2400,True,Remoto 100%,Consultoría,3.1,3.5,1,1,1,1,1,0,0,0,1
EEUU,Senior,10950,True,Remoto 100%,Government,13.8,3.3,1,1,1,0,0,1,0,1,1
EEUU,Senior,11700,True,Remoto 100%,Finance,13.8,4.7,0,1,1,1,0,0,0,1,1
Argentina,Semi-Senior,2650,True,Presencial,Gobierno,5.7,4.9,1,1,1,1,1,0,0,1,1
EEUU,Senior,11050,True,Híbrido,Fintech,6.3,3.3,1,1,1,0,1,1,1,1,0
EEUU,Senior,11500,True,Híbrido,E-commerce,7.4,3.4,1,1,0,1,0,1,1,1,1
Argentina,Semi-Senior,3750,True,Híbrido,Telecomunicaciones,5.9,2.2,1,1,1,0,1,0,0,1,0
Argentina,Junior,850,False,Presencial,E-commerce,0.7,3.1,1,1,1,0,1,0,0,0,1
Argentina,Senior,2900,False,Remoto 100%,Fintech,11.3,4.1,1,1,1,0,1,0,1,0,1
Argentina,Junior,1000,False,Remoto 100%,Banca,2.1,3.9,1,1,1,1,1,1,1,0,1
Argentina,Semi-Senior,2050,False,Remoto 100%,Telecomunicaciones,5.9,3.8,0,1,0,0,1,0,1,0,1
Argentina,Junior,950,False,Remoto 100%,Fintech,1.2,3.5,0,1,1,1,1,0,0,1,1
Argentina,Junior,850,False,Híbrido,Salud,1.9,3.3,1,1,0,1,0,0,0,0,0
EEUU,Semi-Senior,9050,True,Híbrido,Consulting,3.4,2.8,1,1,0,0,1,0,0,1,1
EEUU,Semi-Senior,9050,True,Remoto 100%,Fintech,5.7,4.1,1,0,1,0,1,0,0,0,1
Argentina,Senior,5000,True,Remoto 100%,Salud,9.0,3.5,1,1,1,1,1,1,1,0,1
Argentina,Semi-Senior,1700,False,Híbrido,Telecomunicaciones,5.2,3.8,1,1,1,1,1,0,0,1,0
Argentina,Senior,4400,False,Presencial,Gobierno,13.6,3.5,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,2800,True,Remoto 100%,E-commerce,3.9,4.1,1,0,1,1,1,0,0,0,1
Argentina,Senior,3550,False,Remoto 100%,Consultoría,14.4,2.6,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,1700,False,Híbrido,Fintech,5.9,4.1,1,1,1,1,1,1,1,0,1
EEUU,Senior,14350,True,Híbrido,E-commerce,8.1,3.5,1,0,0,0,0,0,1,1,1
EEUU,Senior,13700,True,Presencial,Manufacturing,13.0,4.0,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,2450,True,Presencial,Consultoría,5.3,5.0,1,1,1,0,0,1,1,0,1
EEUU,Semi-Senior,7950,True,Híbrido,Finance,4.5,3.4,1,1,0,1,1,1,1,1,1
Argentina,Semi-Senior,2000,False,Presencial,Salud,2.9,3.4,1,1,1,0,1,1,1,1,0
Argentina,Senior,4800,True,Presencial,Telecomunicaciones,11.3,2.9,1,1,1,0,1,0,0,1,1
Argentina,Senior,3000,False,Remoto 100%,Tecnología/SaaS,9.8,3.4,1,1,0,1,1,0,1,0,0
EEUU,Semi-Senior,9250,True,Híbrido,Tech/SaaS,3.3,3.2,1,1,0,0,1,1,1,1,1
Argentina,Junior,1200,False,Híbrido,Retail,1.5,4.3,0,1,0,1,1,0,0,0,1
EEUU,Senior,13650,True,Remoto 100%,Healthcare,7.1,4.6,1,1,0,0,1,0,1,1,1
Argentina,Junior,1050,False,Presencial,Gobierno,1.1,3.6,1,1,0,1,1,0,1,0,1
EEUU,Senior,11400,True,Remoto 100%,Retail,9.3,5.0,1,1,0,0,1,1,1,1,1
Argentina,Semi-Senior,2700,True,Híbrido,Salud,5.9,3.8,0,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,8950,True,Presencial,Fintech,4.0,3.9,0,1,0,0,1,0,1,1,1
Argentina,Senior,4550,True,Remoto 100%,E-commerce,9.0,2.4,1,1,1,1,1,0,0,1,0
Argentina,Semi-Senior,1800,False,Remoto 100%,Retail,5.8,4.0,1,1,1,1,1,0,0,0,1
EEUU,Senior,12200,True,Remoto 100%,Retail,8.3,3.2,1,1,1,0,0,1,1,1,1
Argentina,Semi-Senior,1900,True,Remoto 100%,Telecomunicaciones,5.0,2.8,1,1,1,1,1,0,0,0,0
Argentina,Junior,1350,True,Híbrido,Consultoría,0.8,4.9,0,1,1,1,1,0,0,0,0
Argentina,Junior,1100,False,Remoto 100%,Consultoría,2.0,3.7,0,1,0,0,1,0,1,0,1
Argentina,Semi-Senior,2750,False,Remoto 100%,Gobierno,4.8,4.2,1,1,1,0,1,1,0,0,1
EEUU,Semi-Senior,8650,True,Presencial,Finance,6.0,5.0,1,1,1,1,0,0,0,1,1
EEUU,Semi-Senior,7900,True,Remoto 100%,Retail,3.6,3.5,1,1,1,1,1,1,1,1,0
EEUU,Senior,13350,True,Presencial,Healthcare,15.0,4.4,1,1,1,0,0,0,1,0,1
Argentina,Semi-Senior,2050,True,Remoto 100%,Tecnología/SaaS,5.3,3.6,0,1,1,1,0,0,0,0,1
EEUU,Junior,6200,True,Remoto 100%,Media,1.4,4.6,1,0,1,1,0,1,0,0,1
EEUU,Semi-Senior,9600,True,Remoto 100%,Media,5.0,3.7,0,1,0,1,0,1,0,1,1
EEUU,Semi-Senior,9050,True,Híbrido,Finance,5.5,4.0,1,1,1,0,0,1,0,1,0
EEUU,Semi-Senior,8500,True,Híbrido,Government,2.5,3.5,1,1,0,1,0,0,0,1,1
Argentina,Junior,900,False,Híbrido,Tecnología/SaaS,2.3,4.3,0,1,1,0,1,0,0,0,0
Argentina,Senior,4150,True,Remoto 100%,Consultoría,10.7,3.8,1,1,1,1,1,0,0,1,1
Argentina,Junior,1000,True,Remoto 100%,Retail,1.8,3.3,0,1,1,0,1,0,0,1,0
Argentina,Junior,950,False,Presencial,Banca,1.7,1.9,0,1,1,0,1,0,0,1,0
EEUU,Junior,5600,True,Remoto 100%,Consulting,0.2,4.8,1,1,0,1,0,0,0,1,1
Argentina,Semi-Senior,1850,False,Remoto 100%,Retail,4.4,3.5,1,1,1,0,1,0,1,0,1
EEUU,Junior,5950,True,Remoto 100%,Consulting,1.7,4.3,1,1,1,1,0,1,0,0,0
EEUU,Junior,6300,True,Híbrido,Tech/SaaS,1.1,3.8,1,1,1,1,1,1,0,0,1
Argentina,Semi-Senior,3650,True,Presencial,Gobierno,3.5,3.9,0,1,0,0,1,1,1,0,1
EEUU,Senior,16900,True,Remoto 100%,Retail,8.9,4.6,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,1350,True,Remoto 100%,Tecnología/SaaS,3.2,4.2,1,1,1,0,1,0,0,1,1
Argentina,Junior,800,False,Remoto 100%,Tecnología/SaaS,0.5,2.5,1,0,1,1,1,0,0,0,1
EEUU,Senior,15600,True,Remoto 100%,Consulting,12.7,4.7,1,1,1,0,1,0,1,1,1
EEUU,Senior,13800,True,Remoto 100%,Tech/SaaS,12.0,3.5,1,1,1,0,1,1,0,1,1
Argentina,Junior,800,False,Híbrido,Consultoría,1.7,2.4,0,1,1,0,1,0,0,0,1
EEUU,Senior,12350,True,Híbrido,Government,14.0,4.8,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,2050,False,Híbrido,Telecomunicaciones,3.5,4.2,1,1,1,1,1,1,1,0,0
EEUU,Senior,14200,True,Remoto 100%,Fintech,8.2,3.6,0,1,0,1,1,1,1,1,1
EEUU,Semi-Senior,9200,True,Remoto 100%,Media,5.0,4.2,0,1,0,1,1,0,0,0,1
Argentina,Semi-Senior,2500,True,Remoto 100%,Gobierno,5.2,3.6,0,1,1,1,1,0,0,0,0
Argentina,Senior,4250,False,Remoto 100%,Consultoría,12.3,3.1,1,1,1,0,1,1,0,1,1
EEUU,Semi-Senior,8950,True,Híbrido,Retail,2.6,4.8,1,1,0,1,0,1,0,1,1
EEUU,Semi-Senior,6800,True,Remoto 100%,Healthcare,2.6,3.9,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,2850,True,Remoto 100%,Telecomunicaciones,3.0,3.4,1,1,1,0,1,1,1,0,1
EEUU,Senior,12000,True,Remoto 100%,Retail,7.9,3.7,1,1,1,1,0,1,1,1,0
Argentina,Senior,5400,True,Híbrido,Retail,10.8,2.6,1,1,1,0,1,0,1,0,0
Argentina,Junior,900,False,Presencial,Retail,1.3,3.5,0,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,8100,True,Remoto 100%,Tech/SaaS,5.2,4.2,1,1,1,1,1,0,1,0,0
Argentina,Junior,1400,True,Remoto 100%,Consultoría,1.4,3.8,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,8350,True,Híbrido,Fintech,5.8,4.0,1,1,1,1,1,0,1,1,1
Argentina,Junior,1100,False,Híbrido,Fintech,0.3,4.0,1,1,0,0,1,0,0,1,0
EEUU,Junior,6250,True,Híbrido,Media,0.2,3.0,0,1,0,0,1,0,1,1,1
Argentina,Junior,1100,False,Remoto 100%,Fintech,0.5,2.7,1,0,1,0,0,0,0,0,1
Argentina,Junior,950,False,Híbrido,Gobierno,2.1,4.7,0,1,1,0,1,0,0,0,1
EEUU,Junior,6700,False,Híbrido,Manufacturing,0.8,4.0,1,1,1,1,1,1,0,0,1
EEUU,Junior,5450,True,Presencial,Government,0.9,4.3,1,1,1,1,0,0,1,0,1
EEUU,Junior,5250,True,Remoto 100%,Healthcare,0.3,4.3,0,1,0,0,0,0,0,1,1
EEUU,Semi-Senior,10100,True,Remoto 100%,Manufacturing,4.2,5.0,1,0,1,1,1,0,0,1,1
Argentina,Semi-Senior,2600,False,Híbrido,Consultoría,3.6,2.9,0,1,1,1,1,0,0,1,1
EEUU,Junior,5700,True,Híbrido,Finance,1.6,4.1,0,1,0,0,1,0,0,1,1
EEUU,Junior,5750,True,Híbrido,Retail,1.0,3.5,0,1,0,1,1,0,0,1,0
EEUU,Senior,11000,True,Remoto 100%,E-commerce,11.8,2.7,1,0,1,0,1,0,0,1,1
Argentina,Senior,4050,False,Remoto 100%,Fintech,9.2,5.0,1,1,0,0,0,0,1,1,1
Argentina,Senior,3250,False,Híbrido,Banca,11.7,4.2,1,1,1,1,1,1,0,1,1
EEUU,Junior,5750,True,Híbrido,Healthcare,2.2,4.8,1,0,0,0,1,1,1,0,0
Argentina,Semi-Senior,2700,True,Remoto 100%,E-commerce,3.5,3.3,0,1,1,1,1,0,0,1,0
EEUU,Junior,5350,True,Presencial,Media,2.1,5.0,1,1,0,0,1,0,1,1,0
Argentina,Semi-Senior,2900,True,Remoto 100%,E-commerce,4.1,5.0,1,1,1,0,1,0,1,0,1
EEUU,Semi-Senior,9300,True,Remoto 100%,Fintech,4.8,3.1,0,1,1,1,1,1,1,1,1
Argentina,Junior,1250,True,Híbrido,Consultoría,2.3,3.3,1,1,1,0,1,1,0,1,0
EEUU,Junior,5500,True,Remoto 100%,E-commerce,1.9,4.2,1,1,1,0,1,0,0,0,0
EEUU,Junior,6500,True,Híbrido,Retail,1.8,4.2,1,0,0,0,0,0,1,0,1
Argentina,Senior,5100,True,Remoto 100%,Gobierno,13.2,2.8,1,1,1,0,1,0,0,0,1
Argentina,Senior,3550,False,Híbrido,Banca,11.0,3.2,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,1450,False,Híbrido,Gobierno,5.1,3.6,0,0,0,0,0,0,1,1,0
Argentina,Senior,3800,False,Híbrido,Gobierno,6.7,3.0,0,1,1,1,1,0,1,1,1
EEUU,Semi-Senior,9100,True,Presencial,Finance,5.0,4.0,1,1,1,0,1,1,1,1,1
Argentina,Junior,1050,True,Remoto 100%,Consultoría,0.3,3.8,1,0,0,0,1,0,0,1,0
EEUU,Semi-Senior,10450,True,Híbrido,Tech/SaaS,2.5,3.6,0,1,1,0,1,1,0,1,1
EEUU,Junior,6450,True,Híbrido,Retail,1.9,3.1,0,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,9650,True,Híbrido,Government,5.2,5.0,1,1,0,1,0,0,1,1,1
EEUU,Senior,14100,True,Híbrido,E-commerce,6.1,3.3,1,1,1,0,1,1,1,1,1
EEUU,Junior,6050,True,Híbrido,Media,1.1,3.3,0,1,1,1,1,0,0,0,0
EEUU,Junior,4650,True,Presencial,Tech/SaaS,1.1,3.8,0,1,1,1,1,0,0,1,1
Argentina,Senior,3100,False,Remoto 100%,Manufactura,6.2,2.5,0,1,0,1,1,0,0,1,1
Argentina,Junior,1200,False,Presencial,Banca,1.1,2.9,0,1,1,1,1,0,0,1,1
Argentina,Junior,1000,False,Híbrido,Banca,1.7,3.7,1,1,1,0,1,0,0,1,0
Argentina,Junior,1050,False,Híbrido,Salud,2.2,3.5,1,1,1,1,1,0,0,0,0
Argentina,Junior,950,False,Híbrido,Salud,1.3,2.9,0,1,1,0,0,1,0,0,1
Argentina,Senior,4750,True,Híbrido,Manufactura,12.8,3.9,1,1,1,0,1,0,0,1,1
EEUU,Semi-Senior,10250,True,Híbrido,Government,3.9,4.6,0,1,1,0,0,0,0,0,1
Argentina,Semi-Senior,1550,True,Remoto 100%,E-commerce,4.4,3.0,1,1,0,0,1,1,0,0,0
Argentina,Junior,1150,False,Remoto 100%,Fintech,1.6,3.8,0,1,0,1,1,0,0,0,0
EEUU,Senior,13150,True,Híbrido,Government,9.0,3.4,1,1,1,1,1,0,0,1,1
EEUU,Semi-Senior,9200,True,Presencial,Retail,4.9,5.0,1,1,0,0,1,1,1,1,0
Argentina,Junior,1200,False,Presencial,Manufactura,2.0,2.8,1,0,1,1,1,0,0,0,0
EEUU,Junior,5350,True,Remoto 100%,Retail,0.1,3.8,1,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,7600,True,Remoto 100%,Government,4.9,1.9,1,1,0,1,0,1,1,0,1
Argentina,Semi-Senior,2300,False,Remoto 100%,Manufactura,4.9,3.5,1,1,1,1,0,1,0,0,0
Argentina,Junior,850,False,Híbrido,E-commerce,1.2,3.1,0,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2100,False,Remoto 100%,Tecnología/SaaS,3.6,3.0,0,1,1,0,1,0,0,1,0
Argentina,Senior,4050,True,Híbrido,Tecnología/SaaS,10.9,3.2,1,1,1,1,1,1,1,0,0
Argentina,Semi-Senior,2500,True,Híbrido,Retail,5.3,3.7,0,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,1700,False,Presencial,E-commerce,2.5,2.8,1,1,1,1,1,0,0,0,1
Argentina,Junior,950,False,Remoto 100%,Tecnología/SaaS,1.8,2.9,0,1,1,1,1,0,1,0,1
Argentina,Semi-Senior,2700,False,Remoto 100%,Fintech,3.2,4.1,1,1,1,1,1,1,1,1,1
EEUU,Semi-Senior,8200,True,Híbrido,Healthcare,3.4,3.7,0,1,0,0,1,1,0,1,0
EEUU,Semi-Senior,8800,True,Remoto 100%,Consulting,3.7,3.7,1,1,1,0,0,0,1,1,0
Argentina,Senior,4500,True,Remoto 100%,Telecomunicaciones,10.3,3.6,1,1,1,1,1,0,0,0,1
EEUU,Junior,6850,True,Presencial,Media,0.8,4.4,0,1,0,1,0,1,1,1,0
EEUU,Semi-Senior,9000,True,Remoto 100%,Media,3.0,3.9,1,1,0,1,0,1,1,1,1
EEUU,Senior,13300,True,Remoto 100%,Finance,12.7,4.3,1,1,0,0,1,0,1,1,1
Argentina,Junior,1300,False,Remoto 100%,E-commerce,0.7,4.2,0,1,1,1,1,1,0,0,1
Argentina,Junior,1250,True,Presencial,Tecnología/SaaS,0.8,3.4,1,1,1,1,1,0,0,0,0
Argentina,Semi-Senior,2850,True,Remoto 100%,Fintech,2.9,3.0,1,1,1,0,1,0,0,0,1
Argentina,Senior,3800,False,Presencial,E-commerce,6.8,3.3,1,1,1,0,1,0,0,1,0
EEUU,Semi-Senior,7650,True,Híbrido,Healthcare,3.0,4.4,1,1,0,0,1,0,0,1,1
EEUU,Semi-Senior,9350,True,Remoto 100%,E-commerce,3.3,4.4,1,1,1,1,1,0,1,0,0
Argentina,Senior,4800,True,Híbrido,Fintech,10.1,4.3,1,1,1,0,1,0,0,1,1
Argentina,Junior,1500,False,Remoto 100%,Banca,1.3,2.4,1,0,1,1,1,0,0,0,0
Argentina,Junior,1000,False,Remoto 100%,E-commerce,2.1,3.9,1,1,1,0,1,0,0,0,1
Argentina,Junior,1200,False,Híbrido,Telecomunicaciones,0.3,3.1,1,1,0,1,1,0,0,0,0
EEUU,Junior,5900,True,Híbrido,Finance,1.5,3.9,1,1,1,0,1,1,1,0,0
Argentina,Semi-Senior,3100,True,Híbrido,Telecomunicaciones,4.2,4.4,1,1,1,1,1,0,1,0,1
Argentina,Semi-Senior,2200,False,Híbrido,Consultoría,4.8,3.2,0,1,1,1,0,1,1,0,1
EEUU,Semi-Senior,7800,True,Híbrido,Retail,2.8,3.5,1,1,1,1,0,1,1,0,1
EEUU,Semi-Senior,8500,True,Híbrido,Finance,3.7,5.0,1,1,1,1,1,0,0,1,1
EEUU,Senior,13900,True,Remoto 100%,E-commerce,9.1,4.1,1,1,0,0,0,0,0,1,1
EEUU,Senior,13800,True,Remoto 100%,E-commerce,9.3,4.0,1,1,0,1,1,0,1,1,1
EEUU,Semi-Senior,7850,True,Remoto 100%,E-commerce,3.3,4.8,0,1,0,1,1,0,0,1,1
EEUU,Junior,5800,True,Remoto 100%,Finance,0.2,4.0,0,1,1,1,0,0,1,0,0
EEUU,Semi-Senior,7650,True,Remoto 100%,Media,5.1,4.5,1,1,1,1,1,1,0,0,1
EEUU,Senior,17550,True,Híbrido,Healthcare,14.4,3.5,0,1,0,1,1,1,1,1,1
EEUU,Semi-Senior,10700,True,Remoto 100%,Manufacturing,3.3,5.0,1,0,0,1,0,1,1,1,1
EEUU,Semi-Senior,8200,True,Híbrido,Fintech,5.3,4.5,1,1,1,1,1,0,0,1,0
EEUU,Junior,7000,True,Remoto 100%,Retail,0.1,4.6,0,1,1,0,1,0,0,1,1
EEUU,Semi-Senior,8650,True,Híbrido,Media,5.9,4.3,1,1,1,1,1,0,0,1,1
EEUU,Senior,11150,True,Remoto 100%,Media,14.1,3.3,1,1,1,1,1,1,1,1,1
EEUU,Junior,5450,True,Presencial,Finance,2.4,4.4,1,1,1,0,1,1,0,0,1
EEUU,Senior,13550,True,Remoto 100%,Manufacturing,7.1,4.1,1,1,1,0,1,0,1,1,1
EEUU,Semi-Senior,7950,True,Híbrido,Media,4.5,2.9,0,1,0,1,1,0,1,0,0
Argentina,Junior,1200,True,Híbrido,Salud,1.2,4.7,1,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2000,True,Remoto 100%,E-commerce,2.8,4.0,1,1,0,1,1,0,0,1,1
Argentina,Junior,700,True,Híbrido,Consultoría,2.5,4.3,1,1,0,1,1,1,0,0,0
Argentina,Semi-Senior,2650,True,Presencial,Banca,4.5,4.1,1,1,1,1,1,0,0,1,1
EEUU,Semi-Senior,8200,True,Remoto 100%,Retail,3.0,3.9,1,1,0,0,1,0,1,1,1
Argentina,Semi-Senior,2250,False,Remoto 100%,Consultoría,3.9,4.3,1,1,1,0,1,1,0,0,0
EEUU,Senior,10250,True,Híbrido,Tech/SaaS,13.8,3.5,1,1,0,1,1,1,1,1,0
Argentina,Semi-Senior,2500,True,Remoto 100%,Consultoría,3.8,3.7,0,1,0,0,1,0,0,0,1
Argentina,Semi-Senior,2750,False,Remoto 100%,Manufactura,6.0,2.5,1,1,0,0,1,1,1,1,1
Argentina,Senior,3350,True,Remoto 100%,Retail,14.1,3.0,1,1,1,1,1,0,0,1,1
Argentina,Senior,5700,True,Remoto 100%,Fintech,8.8,4.3,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,7100,False,Híbrido,Manufacturing,4.1,3.6,0,1,1,1,0,0,0,1,1
Argentina,Semi-Senior,2500,True,Remoto 100%,Tecnología/SaaS,5.0,4.2,1,0,1,0,1,0,1,0,1
EEUU,Senior,14000,True,Híbrido,Manufacturing,13.8,3.7,1,1,0,1,1,0,1,1,1
EEUU,Junior,5150,True,Híbrido,Retail,0.0,4.8,1,1,1,1,1,0,0,1,0
EEUU,Senior,15350,True,Remoto 100%,Retail,12.4,3.7,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,2500,False,Híbrido,Gobierno,6.0,3.1,1,1,1,1,1,1,1,0,1
EEUU,Semi-Senior,8650,True,Remoto 100%,Retail,4.8,2.8,1,1,0,0,1,0,1,1,1
Argentina,Semi-Senior,2900,True,Presencial,Consultoría,4.8,3.3,1,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,2350,False,Híbrido,Tecnología/SaaS,4.0,4.2,0,1,1,1,0,0,0,0,1
Argentina,Semi-Senior,1950,False,Remoto 100%,Retail,3.5,3.6,1,1,1,1,1,0,0,0,0
EEUU,Junior,5400,True,Híbrido,Government,1.6,3.8,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,2750,True,Remoto 100%,Fintech,5.7,4.4,1,0,0,0,1,1,1,0,1
Argentina,Semi-Senior,2700,True,Remoto 100%,Retail,5.2,4.4,1,1,0,1,1,1,0,0,1
EEUU,Junior,5450,True,Híbrido,Manufacturing,1.1,4.0,1,1,0,1,1,1,0,1,0
Argentina,Junior,1100,True,Híbrido,Tecnología/SaaS,2.2,3.7,1,1,1,1,1,1,0,0,0
EEUU,Senior,11300,True,Remoto 100%,Government,13.4,3.5,1,1,0,0,0,1,0,1,1
EEUU,Semi-Senior,9100,True,Híbrido,Tech/SaaS,2.8,4.7,1,1,1,1,1,0,1,0,1
EEUU,Senior,15300,True,Remoto 100%,Healthcare,6.1,4.6,1,1,0,1,0,0,1,1,1
Argentina,Semi-Senior,2850,True,Híbrido,Fintech,3.5,2.9,1,1,0,1,1,0,0,0,0
Argentina,Semi-Senior,2350,True,Remoto 100%,Telecomunicaciones,3.2,3.7,1,1,1,1,1,1,0,0,1
EEUU,Semi-Senior,8500,True,Híbrido,Finance,5.1,2.8,1,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,2950,True,Remoto 100%,Retail,2.7,2.4,1,0,1,0,1,1,1,1,0
Argentina,Semi-Senior,2150,False,Presencial,Telecomunicaciones,5.4,3.3,1,1,1,1,0,0,1,0,0
Argentina,Semi-Senior,3600,True,Remoto 100%,Banca,3.0,2.7,1,1,1,1,1,0,0,0,0
Argentina,Semi-Senior,2900,True,Remoto 100%,Fintech,2.7,2.9,0,1,0,0,1,0,0,0,0
Argentina,Senior,3750,False,Remoto 100%,Manufactura,7.3,3.0,1,1,1,1,1,0,0,0,1
EEUU,Junior,6400,True,Remoto 100%,Fintech,1.5,5.0,0,1,1,0,0,0,1,1,1
Argentina,Semi-Senior,1000,False,Remoto 100%,E-commerce,5.0,4.0,0,1,0,1,1,0,1,0,0
EEUU,Semi-Senior,8550,True,Remoto 100%,Government,4.6,4.2,1,1,0,1,1,1,1,1,1
EEUU,Semi-Senior,9000,True,Presencial,Finance,5.9,2.6,1,1,1,0,0,0,1,1,1
EEUU,Semi-Senior,7950,True,Remoto 100%,Media,4.0,4.0,0,1,1,0,1,0,1,1,1
Argentina,Senior,3600,True,Remoto 100%,Gobierno,6.5,3.3,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,1950,False,Remoto 100%,Salud,3.2,4.8,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,8700,True,Híbrido,Retail,4.3,4.5,1,1,1,1,1,0,0,1,1
EEUU,Junior,5000,True,Híbrido,Fintech,1.4,4.4,1,1,1,1,1,0,0,0,0
EEUU,Junior,6100,True,Híbrido,Fintech,0.1,4.7,1,1,0,1,1,0,0,1,1
Argentina,Semi-Senior,2850,True,Remoto 100%,Retail,3.5,3.1,1,1,1,1,1,1,1,0,1
